player,team_name,opponent_team,opp_lb_run_def_grade_w,lb_count,jamal_run_grade,delta_rb_minus_oppLB
Jamal Haynes,GA Tech,Boston Col,57.84787798408488,4,73.1,15.252122015915113
Jamal Haynes,GA Tech,Syracuse,68.3909978308026,5,73.1,4.70900216919739
Jamal Haynes,GA Tech,NC State,73.08779761904762,4,73.1,0.012202380952373915
Jamal Haynes,GA Tech,Georgia,76.40361809045227,5,73.1,-3.303618090452275
Jamal Haynes,GA Tech,Pittsburgh,86.30666204024982,5,73.1,-13.206662040249824
